0	100	0	-100	100
0.05	95.0	5.0	-90.0	90.0
0.1	90.5	9.5	-81.0	81.0
0.15	86.45	13.55	-72.9	72.9
0.2	82.805	17.195	-65.61	65.61
0.25	79.5245	20.4755	-59.049	59.049
0.3	76.57205	23.42795	-53.1441	53.1441
0.35	73.914845	26.085155	-47.82969	47.82969
0.4	71.5233605	28.4766395	-43.046721	43.046721
0.45	69.37102445	30.62897555	-38.7420489	38.7420489
0.5	67.433922005	32.566077995	-34.86784401	34.86784401
0.55	65.6905298045	34.3094701955	-31.381059609	31.381059609
0.6	64.1214768241	35.878523176	-28.2429536481	28.2429536481
0.65	62.7093291416	37.2906708584	-25.4186582833	25.4186582833
0.7	61.4383962275	38.5616037725	-22.876792455	22.876792455
0.75	60.2945566047	39.7054433953	-20.5891132095	20.5891132095
0.8	59.2651009443	40.7348990557	-18.5302018885	18.5302018885
0.85	58.3385908498	41.6614091502	-16.6771816997	16.6771816997
0.9	57.5047317648	42.4952682352	-15.0094635297	15.0094635297
0.95	56.7542585884	43.2457414116	-13.5085171767	13.5085171767
1.0	56.0788327295	43.9211672705	-12.1576654591	12.1576654591
1.05	55.4709494566	44.5290505434	-10.9418989132	10.9418989132
1.1	54.9238545109	45.0761454891	-9.84770902184	9.84770902184
1.15	54.4314690598	45.5685309402	-8.86293811965	8.86293811965
1.2	53.9883221538	46.0116778462	-7.97664430769	7.97664430769
1.25	53.5894899385	46.4105100615	-7.17897987692	7.17897987692
1.3	53.2305409446	46.7694590554	-6.46108188923	6.46108188923
1.35	52.9074868502	47.0925131498	-5.8149737003	5.8149737003
1.4	52.6167381651	47.3832618349	-5.23347633027	5.23347633027
1.45	52.3550643486	47.6449356514	-4.71012869725	4.71012869725
1.5	52.1195579138	47.8804420862	-4.23911582752	4.23911582752
1.55	51.9076021224	48.0923978776	-3.81520424477	3.81520424477
1.6	51.7168419101	48.2831580899	-3.43368382029	3.43368382029
1.65	51.5451577191	48.4548422809	-3.09031543826	3.09031543826
1.7	51.3906419472	48.6093580528	-2.78128389444	2.78128389444
1.75	51.2515777525	48.7484222475	-2.50315550499	2.50315550499
1.8	51.1264199772	48.8735800228	-2.25283995449	2.25283995449
1.85	51.0137779795	48.9862220205	-2.02755595904	2.02755595904
1.9	50.9124001816	49.0875998184	-1.82480036314	1.82480036314
1.95	50.8211601634	49.1788398366	-1.64232032683	1.64232032683
2.0	50.7390441471	49.2609558529	-1.47808829414	1.47808829414
2.05	50.6651397324	49.3348602676	-1.33027946473	1.33027946473
2.1	50.5986257591	49.4013742409	-1.19725151826	1.19725151826
2.15	50.5387631832	49.4612368168	-1.07752636643	1.07752636643
2.2	50.4848868649	49.5151131351	-0.969773729788	0.969773729788
2.25	50.4363981784	49.5636018216	-0.872796356809	0.872796356809
2.3	50.3927583606	49.6072416394	-0.785516721128	0.785516721128
2.35	50.3534825245	49.6465174755	-0.706965049015	0.706965049015
2.4	50.3181342721	49.6818657279	-0.636268544114	0.636268544114
2.45	50.2863208449	49.7136791551	-0.572641689702	0.572641689702
2.5	50.2576887604	49.7423112396	-0.515377520732	0.515377520732
2.55	50.2319198843	49.7680801157	-0.463839768659	0.463839768659
2.6	50.2087278959	49.7912721041	-0.417455791793	0.417455791793
2.65	50.1878551063	49.8121448937	-0.375710212614	0.375710212614
2.7	50.1690695957	49.8309304043	-0.338139191352	0.338139191352
2.75	50.1521626361	49.8478373639	-0.304325272217	0.304325272217
2.8	50.1369463725	49.8630536275	-0.273892744995	0.273892744995
2.85	50.1232517352	49.8767482648	-0.246503470496	0.246503470496
2.9	50.1109265617	49.8890734383	-0.221853123446	0.221853123446
2.95	50.0998339056	49.9001660944	-0.199667811102	0.199667811102
3.0	50.089850515	49.910149485	-0.179701029991	0.179701029991
3.05	50.0808654635	49.9191345365	-0.161730926992	0.161730926992
3.1	50.0727789171	49.9272210829	-0.145557834293	0.145557834293
3.15	50.0655010254	49.9344989746	-0.131002050864	0.131002050864
3.2	50.0589509229	49.9410490771	-0.117901845777	0.117901845777
3.25	50.0530558306	49.9469441694	-0.1061116612	0.1061116612
3.3	50.0477502475	49.9522497525	-0.0955004950797	0.0955004950797
3.35	50.0429752228	49.9570247772	-0.0859504455717	0.0859504455717
3.4	50.0386777005	49.9613222995	-0.0773554010146	0.0773554010146
3.45	50.0348099305	49.9651900695	-0.0696198609131	0.0696198609131
3.5	50.0313289374	49.9686710626	-0.0626578748218	0.0626578748218
3.55	50.0281960437	49.9718039563	-0.0563920873396	0.0563920873396
3.6	50.0253764393	49.9746235607	-0.0507528786056	0.0507528786056
3.65	50.0228387954	49.9771612046	-0.0456775907451	0.0456775907451
3.7	50.0205549158	49.9794450842	-0.0411098316706	0.0411098316706
3.75	50.0184994243	49.9815005757	-0.0369988485035	0.0369988485035
3.8	50.0166494818	49.9833505182	-0.0332989636532	0.0332989636532
3.85	50.0149845336	49.9850154664	-0.0299690672879	0.0299690672879
3.9	50.0134860803	49.9865139197	-0.0269721605591	0.0269721605591
3.95	50.0121374723	49.9878625277	-0.0242749445032	0.0242749445032
4.0	50.010923725	49.989076275	-0.0218474500529	0.0218474500529
4.05	50.0098313525	49.9901686475	-0.0196627050476	0.0196627050476
4.1	50.0088482173	49.9911517827	-0.0176964345428	0.0176964345428
4.15	50.0079633955	49.9920366045	-0.0159267910885	0.0159267910885
4.2	50.007167056	49.992832944	-0.0143341119797	0.0143341119797
4.25	50.0064503504	49.9935496496	-0.0129007007817	0.0129007007817
4.3	50.0058053154	49.9941946846	-0.0116106307036	0.0116106307036
